iso_i,iso_n,country_i,country_n,date,dD_hat_c,dS_hat_c
DEU,USA,germany,unitedstates,162,1.0079866,1.0118213
DEU,ROW,germany,zz_row,162,1.0522064,1.0391589
GRC,AUT,greece,austria,162,0.86054926,1.0236586
GRC,CAN,greece,canada,162,0.82190207,1.0432688
GRC,CZE,greece,czechrepublic,162,1.0874773,1.0030374
GRC,DNK,greece,denmark,162,0.84606728,0.97833201
GRC,FIN,greece,finland,162,1.5521017,1.1708751
GRC,DEU,greece,germany,162,1.0923511,1.0295882
GRC,GRC,greece,greece,162,1,1
GRC,IND,greece,india,162,1.2120222,1.0253765
GRC,ITA,greece,italy,162,1.063077,1.0280527
GRC,JPN,greece,japan,162,1.0278024,1.0397118
GRC,MEX,greece,mexico,162,0.86215321,0.9601162
GRC,POL,greece,poland,162,0.97329428,0.98390506
GRC,ROU,greece,romania,162,0.9333123,0.98848946
GRC,KOR,greece,southkorea,162,1.4888212,1.3290695
GRC,ESP,greece,spain,162,0.98733709,1.0925084
GRC,SWE,greece,sweden,162,0.50781659,0.99551409
GRC,GBR,greece,unitedkingdom,162,0.94820213,1.0190655
GRC,USA,greece,unitedstates,162,1.0101823,0.9471175
GRC,ROW,greece,zz_row,162,1.1968962,1.0646184
IND,AUT,india,austria,162,1.0050119,1.1096656
IND,CAN,india,canada,162,1.0111177,1.0188023
IND,CZE,india,czechrepublic,162,1.0080555,0.9485879
IND,DNK,india,denmark,162,0.95198642,0.9697734
IND,FIN,india,finland,162,0.88009723,1.1149641
IND,DEU,india,germany,162,0.94938415,1.0289878
IND,GRC,india,greece,162,0.9277134,1.0495808
IND,IND,india,india,162,1,1
IND,ITA,india,italy,162,0.96051392,0.98723603
IND,JPN,india,japan,162,0.97599624,1.0210852
IND,MEX,india,mexico,162,1.0912797,1.0775587
IND,POL,india,poland,162,1.0152109,1.105502
IND,ROU,india,romania,162,0.90406607,1.1306174
IND,KOR,india,southkorea,162,0.99101312,0.99915503
IND,ESP,india,spain,162,0.84084705,0.99722635
IND,SWE,india,sweden,162,0.94277041,1.0189305
IND,GBR,india,unitedkingdom,162,0.94380631,0.98124132
IND,USA,india,unitedstates,162,0.99162922,1.0387899
IND,ROW,india,zz_row,162,0.89270615,1.0532464
ITA,AUT,italy,austria,162,0.99047201,1.007288
ITA,CAN,italy,canada,162,0.97048072,1.0443798
ITA,CZE,italy,czechrepublic,162,1.054643,1.02224
ITA,DNK,italy,denmark,162,0.99748376,1.0035148
ITA,FIN,italy,finland,162,1.0334579,1.006341
ITA,DEU,italy,germany,162,0.98698122,1.0038262
ITA,GRC,italy,greece,162,1.0080975,1.0181038
ITA,IND,italy,india,162,0.99834586,1.0886745
ITA,ITA,italy,italy,162,1,1
ITA,JPN,italy,japan,162,1.0307908,0.97665391
ITA,MEX,italy,mexico,162,1.0583374,1.0534607
ITA,POL,italy,poland,162,1.0313481,1.0612364
ITA,ROU,italy,romania,162,0.95775495,0.97241389
ITA,KOR,italy,southkorea,162,1.0156055,0.99358519
ITA,ESP,italy,spain,162,0.9420522,1.002215
ITA,SWE,italy,sweden,162,0.95653267,1.0159379
ITA,GBR,italy,unitedkingdom,162,0.97003258,1.0042176
ITA,USA,italy,unitedstates,162,1.0011284,0.91078714
ITA,ROW,italy,zz_row,162,0.98660126,0.98907757
JPN,AUT,japan,austria,162,1.0165895,1.0821216
JPN,CAN,japan,canada,162,1.008338,1.0197701
JPN,CZE,japan,czechrepublic,162,0.96544819,1.0505356
JPN,DNK,japan,denmark,162,1.0338522,0.95159351
JPN,FIN,japan,finland,162,1.0406222,1.0368982
JPN,DEU,japan,germany,162,1.0178862,1.0089922
JPN,GRC,japan,greece,162,0.81720485,1.1330279
JPN,IND,japan,india,162,1.0201648,1.055519
JPN,ITA,japan,italy,162,0.96629059,0.96386328
JPN,JPN,japan,japan,162,1,1
JPN,MEX,japan,mexico,162,1.0141703,1.0963965
JPN,POL,japan,poland,162,0.99015307,1.0565697
JPN,ROU,japan,romania,162,0.89609929,1.2128616
JPN,KOR,japan,southkorea,162,1.0595011,0.98129914
JPN,ESP,japan,spain,162,0.98536955,0.96804634
JPN,SWE,japan,sweden,162,0.97391767,0.90305071
JPN,GBR,japan,unitedkingdom,162,0.92355966,0.96476026
JPN,USA,japan,unitedstates,162,1.0174732,1.0357526
JPN,ROW,japan,zz_row,162,0.99708051,1.0011189
MEX,AUT,mexico,austria,162,0.96266578,0.94528948
MEX,CAN,mexico,canada,162,0.95132769,0.96735688
MEX,CZE,mexico,czechrepublic,162,0.93234363,0.97537758
MEX,DNK,mexico,denmark,162,0.7224202,0.91808357
MEX,FIN,mexico,finland,162,0.92218953,1.1679019
MEX,DEU,mexico,germany,162,1.0400568,0.92386768
MEX,GRC,mexico,greece,162,1.3512695,0.9057173
MEX,IND,mexico,india,162,0.74452764,0.36039002
MEX,ITA,mexico,italy,162,0.83781239,0.83207826
MEX,JPN,mexico,japan,162,0.89006512,0.98833533
MEX,MEX,mexico,mexico,162,1,1
MEX,POL,mexico,poland,162,0.75975555,0.92471572
MEX,ROU,mexico,romania,162,1.212012,1.2439797
MEX,KOR,mexico,southkorea,162,1.0081723,0.92114938
MEX,ESP,mexico,spain,162,0.74739164,0.81329722
MEX,SWE,mexico,sweden,162,0.79646635,0.6839006
MEX,GBR,mexico,unitedkingdom,162,0.75605586,0.99416055
MEX,USA,mexico,unitedstates,162,0.94211266,0.94377534
MEX,ROW,mexico,zz_row,162,0.92148851,0.97001959
POL,AUT,poland,austria,162,0.92898833,0.84823467
POL,CAN,poland,canada,162,1.1574734,1.0312367
POL,CZE,poland,czechrepublic,162,1.0027203,1.0492735
POL,DNK,poland,denmark,162,0.99674597,0.9417006
POL,FIN,poland,finland,162,0.92591133,0.946008
POL,DEU,poland,germany,162,0.94777907,0.93031652
POL,GRC,poland,greece,162,1.1875583,0.89543301
POL,IND,poland,india,162,1.0455091,0.76214788
POL,ITA,poland,italy,162,0.96482534,0.90513296
POL,JPN,poland,japan,162,1.0161372,1.2557085
POL,MEX,poland,mexico,162,1.0203026,0.86594967
POL,POL,poland,poland,162,1,1
POL,ROU,poland,romania,162,0.9902248,0.99960132
POL,KOR,poland,southkorea,162,1.1927722,1.2659021
POL,ESP,poland,spain,162,0.93249822,0.95978475
POL,SWE,poland,sweden,162,0.82314565,1.0000791
POL,GBR,poland,unitedkingdom,162,0.91447433,0.86815343
POL,USA,poland,unitedstates,162,1.0076112,1.014519
POL,ROW,poland,zz_row,162,0.94630748,0.94872496
ROU,AUT,romania,austria,162,0.89785403,1.0285781
ROU,CAN,romania,canada,162,0.85639376,1.1357544
ROU,CZE,romania,czechrepublic,162,0.94083348,1.0517619
ROU,DNK,romania,denmark,162,1.1168344,0.77491906
ROU,FIN,romania,finland,162,0.72870531,0.84275205
ROU,DEU,romania,germany,162,0.91527191,0.9729327
ROU,GRC,romania,greece,162,0.89347605,1.1356193
ROU,IND,romania,india,162,1.2776262,1.1512803
ROU,ITA,romania,italy,162,0.92990403,0.90273015
ROU,JPN,romania,japan,162,0.98554718,0.89668056
ROU,MEX,romania,mexico,162,1.6798405,0.46991988
ROU,POL,romania,poland,162,0.89319511,1.1270182
ROU,ROU,romania,romania,162,1,1
ROU,KOR,romania,southkorea,162,1.0382759,0.98078098
ROU,ESP,romania,spain,162,0.97161085,1.1840922
ROU,SWE,romania,sweden,162,0.94777708,1.0184572
ROU,GBR,romania,unitedkingdom,162,0.83921301,0.96313623
ROU,USA,romania,unitedstates,162,1.0508879,1.0101037
ROU,ROW,romania,zz_row,162,0.9082388,0.94745478
KOR,AUT,southkorea,austria,162,1.0456068,0.83287992
KOR,CAN,southkorea,canada,162,1.0326161,0.9858592
KOR,CZE,southkorea,czechrepublic,162,1.0602851,1.008635
KOR,DNK,southkorea,denmark,162,0.59790495,0.92475655
KOR,FIN,southkorea,finland,162,1.0347897,0.92609216
KOR,DEU,southkorea,germany,162,0.99655703,1.0125244
KOR,GRC,southkorea,greece,162,0.9583282,0.90093689
KOR,IND,southkorea,india,162,1.007311,1.128368
KOR,ITA,southkorea,italy,162,0.95989178,0.90473281
KOR,JPN,southkorea,japan,162,0.94332181,1.0283298
KOR,MEX,southkorea,mexico,162,1.0189591,1.0273588
KOR,POL,southkorea,poland,162,1.2173693,0.98753672
KOR,ROU,southkorea,romania,162,1.0929875,1.0781934
KOR,KOR,southkorea,southkorea,162,1,1
KOR,ESP,southkorea,spain,162,0.98596543,0.91263821
KOR,SWE,southkorea,sweden,162,0.98166201,0.91613685
KOR,GBR,southkorea,unitedkingdom,162,0.88758347,0.96936903
KOR,USA,southkorea,unitedstates,162,0.92799353,1.0015849
KOR,ROW,southkorea,zz_row,162,0.93275363,1.0429358
ESP,AUT,spain,austria,162,1.0514008,1.0633501
ESP,CAN,spain,canada,162,1.0242249,1.0191031
ESP,CZE,spain,czechrepublic,162,0.97965989,1.0520015
ESP,DNK,spain,denmark,162,1.0914168,0.97973008
ESP,FIN,spain,finland,162,0.93535838,1.0589944
ESP,DEU,spain,germany,162,1.0189529,1.0165413
ESP,GRC,spain,greece,162,1.1362141,1.0451279
ESP,IND,spain,india,162,0.99718003,0.93487097
ESP,ITA,spain,italy,162,0.96744069,0.98036227
ESP,JPN,spain,japan,162,0.9940357,0.96914213
ESP,MEX,spain,mexico,162,1.006921,1.0684118
ESP,POL,spain,poland,162,0.97371462,1.0339131
ESP,ROU,spain,romania,162,0.92111717,1.0398089
ESP,KOR,spain,southkorea,162,0.98381901,0.95711884
ESP,ESP,spain,spain,162,1,1
ESP,SWE,spain,sweden,162,0.91329299,1.0182653
ESP,GBR,spain,unitedkingdom,162,1.001228,0.99989661
ESP,USA,spain,unitedstates,162,0.98763638,1.0159595
ESP,ROW,spain,zz_row,162,1.0231958,1.0330131
SWE,AUT,sweden,austria,162,0.89359646,0.96955686
SWE,CAN,sweden,canada,162,1.0104969,1.0849864
SWE,CZE,sweden,czechrepublic,162,1.0533698,1.0521731
SWE,DNK,sweden,denmark,162,1.0467144,1.0089373
SWE,FIN,sweden,finland,162,0.97356251,1.0228133
SWE,DEU,sweden,germany,162,1.0634967,1.028965
SWE,GRC,sweden,greece,162,1.0012689,0.98380219
SWE,IND,sweden,india,162,1.0358748,1.0861124
SWE,ITA,sweden,italy,162,0.94165192,1.0234257
SWE,JPN,sweden,japan,162,1.0290447,1.0520272
SWE,MEX,sweden,mexico,162,0.86612753,0.97379673
SWE,POL,sweden,poland,162,0.96961823,1.0943559
SWE,ROU,sweden,romania,162,0.97793607,1.0859362
SWE,KOR,sweden,southkorea,162,0.97137367,1.0337057
SWE,ESP,sweden,spain,162,1.0022677,0.99553653
SWE,SWE,sweden,sweden,162,1,1
SWE,GBR,sweden,unitedkingdom,162,0.92347392,1.0008895
SWE,USA,sweden,unitedstates,162,1.0003838,1.0461265
SWE,ROW,sweden,zz_row,162,1.0316285,1.0513413
GBR,AUT,unitedkingdom,austria,162,1.0206874,1.0000831
GBR,CAN,unitedkingdom,canada,162,1.0764434,1.0555802
GBR,CZE,unitedkingdom,czechrepublic,162,1.0468691,1.0856947
GBR,DNK,unitedkingdom,denmark,162,0.92082698,1.0269357
GBR,FIN,unitedkingdom,finland,162,0.97745702,1.0552755
GBR,DEU,unitedkingdom,germany,162,0.98620097,1.0243587
GBR,GRC,unitedkingdom,greece,162,1.0555189,1.0662495
GBR,IND,unitedkingdom,india,162,1.1101238,1.1120774
GBR,ITA,unitedkingdom,italy,162,0.98087525,0.98031702
GBR,JPN,unitedkingdom,japan,162,1.0105387,1.0696947
GBR,MEX,unitedkingdom,mexico,162,1.1528238,1.0401622
GBR,POL,unitedkingdom,poland,162,1.0469593,1.1390839
GBR,ROU,unitedkingdom,romania,162,1.2986787,1.0700892
GBR,KOR,unitedkingdom,southkorea,162,1.100958,0.96810992
GBR,ESP,unitedkingdom,spain,162,1.0291668,0.99419647
GBR,SWE,unitedkingdom,sweden,162,0.97195311,1.0241435
GBR,GBR,unitedkingdom,unitedkingdom,162,1,1
GBR,USA,unitedkingdom,unitedstates,162,1.0273525,1.0840037
GBR,ROW,unitedkingdom,zz_row,162,1.0122749,1.0482828
USA,AUT,unitedstates,austria,162,1.0357982,0.97339602
USA,CAN,unitedstates,canada,162,1.0101624,1.0215461
USA,CZE,unitedstates,czechrepublic,162,1.1051893,0.97432826
USA,DNK,unitedstates,denmark,162,0.91974355,1.0018576
USA,FIN,unitedstates,finland,162,0.87585243,1.0000379
USA,DEU,unitedstates,germany,162,1.0051383,0.95931281
USA,GRC,unitedstates,greece,162,0.92666028,0.99220062
USA,IND,unitedstates,india,162,0.8986804,1.0981075
USA,ITA,unitedstates,italy,162,0.94208826,0.74287755
USA,JPN,unitedstates,japan,162,0.96434624,0.98087346
USA,MEX,unitedstates,mexico,162,1.0133452,1.0403302
USA,POL,unitedstates,poland,162,1.2313987,1.0261697
USA,ROU,unitedstates,romania,162,0.83678891,1.0804794
USA,KOR,unitedstates,southkorea,162,1.0202553,0.98233543
USA,ESP,unitedstates,spain,162,1.0062893,0.90339459
USA,SWE,unitedstates,sweden,162,0.91059483,0.91160338
USA,GBR,unitedstates,unitedkingdom,162,0.93034769,0.92217168
USA,USA,unitedstates,unitedstates,162,1,1
USA,ROW,unitedstates,zz_row,162,0.92953732,0.94264316
ROW,AUT,zz_row,austria,162,0.96078081,0.98619281
ROW,CAN,zz_row,canada,162,1.0513229,1.048147
ROW,CZE,zz_row,czechrepublic,162,1.0373182,1.0386829
ROW,DNK,zz_row,denmark,162,0.99038976,0.98989228
ROW,FIN,zz_row,finland,162,0.94468496,0.97986766
ROW,DEU,zz_row,germany,162,0.98218915,0.97026551
ROW,GRC,zz_row,greece,162,0.98938473,1.0063695
ROW,IND,zz_row,india,162,0.95117521,0.99941811
ROW,ITA,zz_row,italy,162,0.96618137,0.96670689
ROW,JPN,zz_row,japan,162,0.99285319,1.0023401
ROW,MEX,zz_row,mexico,162,1.0951909,1.0667297
ROW,POL,zz_row,poland,162,1.0186403,1.0480058
ROW,ROU,zz_row,romania,162,0.87474406,1.0013316
ROW,KOR,zz_row,southkorea,162,1.0194607,0.99338608
ROW,ESP,zz_row,spain,162,0.98685483,0.98104968
ROW,SWE,zz_row,sweden,162,0.93483092,0.99120257
ROW,GBR,zz_row,unitedkingdom,162,0.97206937,0.97806272
ROW,USA,zz_row,unitedstates,162,0.98760533,1.0041953
ROW,ROW,zz_row,zz_row,162,1,1
AUT,AUT,austria,austria,163,1,1
AUT,CAN,austria,canada,163,0.97687108,1.0864889
AUT,CZE,austria,czechrepublic,163,1.060053,1.031387
AUT,DNK,austria,denmark,163,0.97798531,0.99424939
AUT,FIN,austria,finland,163,1.0706661,1.0188011
AUT,DEU,austria,germany,163,0.98176371,0.97271938
AUT,GRC,austria,greece,163,1.0047343,0.97196463
AUT,IND,austria,india,163,1.0099145,0.88658553
AUT,ITA,austria,italy,163,0.95200667,0.98644691
AUT,JPN,austria,japan,163,0.98068688,1.0318101
AUT,MEX,austria,mexico,163,1.097514,0.93564477
AUT,POL,austria,poland,163,1.0233539,1.0042861
AUT,ROU,austria,romania,163,1.0039855,0.93638661
AUT,KOR,austria,southkorea,163,0.99868581,0.95763372
AUT,ESP,austria,spain,163,1.0800069,1.0134291
AUT,SWE,austria,sweden,163,0.98283541,0.98281582
AUT,GBR,austria,unitedkingdom,163,0.95417322,1.0234714
AUT,USA,austria,unitedstates,163,1.0432757,0.98944895
AUT,ROW,austria,zz_row,163,1.0016313,1.0887341
CAN,AUT,canada,austria,163,0.95868182,0.97513897
CAN,CAN,canada,canada,163,1,1
CAN,CZE,canada,czechrepublic,163,1.0040163,1.0888847
CAN,DNK,canada,denmark,163,1.646596,1.2015377
CAN,FIN,canada,finland,163,0.92539807,1.1640307
CAN,DEU,canada,germany,163,0.84045769,1.0037237
CAN,GRC,canada,greece,163,1.4030121,0.9147992
CAN,IND,canada,india,163,1.0128821,0.96371498
CAN,ITA,canada,italy,163,1.0196354,1.0337877
CAN,JPN,canada,japan,163,0.95930355,1.0004186
CAN,MEX,canada,mexico,163,1.0494721,0.97492273
CAN,POL,canada,poland,163,0.91822416,0.85786048
CAN,ROU,canada,romania,163,0.58813424,0.91595618
CAN,KOR,canada,southkorea,163,1.0779279,0.9188651
CAN,ESP,canada,spain,163,1.2085187,0.9810414
CAN,SWE,canada,sweden,163,0.9317701,1.0497463
CAN,GBR,canada,unitedkingdom,163,0.92737032,1.024899
CAN,USA,canada,unitedstates,163,0.99024156,1.0379346
CAN,ROW,canada,zz_row,163,0.95765287,1.0677807
CZE,AUT,czechrepublic,austria,163,0.94387417,0.94273551
CZE,CAN,czechrepublic,canada,163,1.0357145,1.28198
CZE,CZE,czechrepublic,czechrepublic,163,1,1
CZE,DNK,czechrepublic,denmark,163,0.90920018,0.97527471
CZE,FIN,czechrepublic,finland,163,0.89284198,1.0092073
CZE,DEU,czechrepublic,germany,163,0.94175519,0.958137
CZE,GRC,czechrepublic,greece,163,1.0301229,0.9784343
CZE,IND,czechrepublic,india,163,0.64847616,0.96325179
CZE,ITA,czechrepublic,italy,163,0.96300998,0.97401374
CZE,JPN,czechrepublic,japan,163,0.93709784,1.0199262
CZE,MEX,czechrepublic,mexico,163,0.46983359,0.75882337
CZE,POL,czechrepublic,poland,163,1.011083,0.97505183
CZE,ROU,czechrepublic,romania,163,0.92812397,0.94556645
CZE,KOR,czechrepublic,southkorea,163,0.98627631,1.0352482
CZE,ESP,czechrepublic,spain,163,0.93017203,0.96825941
CZE,SWE,czechrepublic,sweden,163,0.83687438,0.89707961
CZE,GBR,czechrepublic,unitedkingdom,163,0.88863551,0.95908299
CZE,USA,czechrepublic,unitedstates,163,0.9282126,1.0023281
CZE,ROW,czechrepublic,zz_row,163,0.84548016,0.87734276
DNK,AUT,denmark,austria,163,0.97552213,1.042694
DNK,CAN,denmark,canada,163,0.87998793,0.93542704
DNK,CZE,denmark,czechrepublic,163,0.94327159,1.100385
DNK,DNK,denmark,denmark,163,1,1
DNK,FIN,denmark,finland,163,0.98677101,1.0286419
DNK,DEU,denmark,germany,163,0.93692141,1.0577992
DNK,GRC,denmark,greece,163,1.3703595,0.98959325
DNK,IND,denmark,india,163,1.1652591,0.91245312
DNK,ITA,denmark,italy,163,0.92716325,1.0055805
DNK,JPN,denmark,japan,163,0.969889,1.0478078
DNK,MEX,denmark,mexico,163,1.107094,1.0300181
DNK,POL,denmark,poland,163,0.98147845,0.99953504
DNK,ROU,denmark,romania,163,1.0435901,1.097775
DNK,KOR,denmark,southkorea,163,0.87677631,0.91378786
DNK,ESP,denmark,spain,163,1.0268387,1.0178851
DNK,SWE,denmark,sweden,163,0.93049837,0.99477258
DNK,GBR,denmark,unitedkingdom,163,0.99476753,1.0234596
DNK,USA,denmark,unitedstates,163,0.85645533,1.0811777
DNK,ROW,denmark,zz_row,163,0.9618086,1.0352601
FIN,AUT,finland,austria,163,0.88024264,1.0491586
FIN,CAN,finland,canada,163,1.0683105,1.0272879
FIN,CZE,finland,czechrepublic,163,0.96407018,0.96771977
FIN,DNK,finland,denmark,163,0.969554,1.0204874
FIN,FIN,finland,finland,163,1,1
FIN,DEU,finland,germany,163,0.98344044,0.94799935
FIN,GRC,finland,greece,163,0.91453164,0.99352851
FIN,IND,finland,india,163,1.0020385,1.4118231
FIN,ITA,finland,italy,163,1.403148,0.98951453
FIN,JPN,finland,japan,163,1.0306056,0.99145403
FIN,MEX,finland,mexico,163,1.0612567,0.94572469
FIN,POL,finland,poland,163,1.2684149,0.99209815
FIN,ROU,finland,romania,163,0.83401375,1.0877596
FIN,KOR,finland,southkorea,163,0.92545004,0.99373778
FIN,ESP,finland,spain,163,1.0471671,0.98304859
FIN,SWE,finland,sweden,163,0.98689754,0.98048693
FIN,GBR,finland,unitedkingdom,163,0.99338025,1.0396089
FIN,USA,finland,unitedstates,163,1.024099,1.0161285
FIN,ROW,finland,zz_row,163,0.99474336,1.0174763
DEU,AUT,germany,austria,163,1.0001605,1.0055474
DEU,CAN,germany,canada,163,1.0244199,0.96966738
DEU,CZE,germany,czechrepublic,163,0.98706538,0.99583406
DEU,DNK,germany,denmark,163,0.93239735,0.99209269
DEU,FIN,germany,finland,163,0.99006208,0.98634432
DEU,DEU,germany,germany,163,1,1
DEU,GRC,germany,greece,163,1.0111089,1.0209577
DEU,IND,germany,india,163,0.99943989,1.0395974
DEU,ITA,germany,italy,163,0.97789234,0.99083256
DEU,JPN,germany,japan,163,1.0151222,1.027447
DEU,MEX,germany,mexico,163,0.98774759,0.96779405
DEU,POL,germany,poland,163,1.0038574,1.0014038
DEU,ROU,germany,romania,163,0.93450039,0.97017305
DEU,KOR,germany,southkorea,163,0.97302062,0.90640256
DEU,ESP,germany,spain,163,0.99492713,0.96862984
DEU,SWE,germany,sweden,163,0.958864,0.95580422
DEU,GBR,germany,unitedkingdom,163,1.0092255,1.0079083
DEU,USA,germany,unitedstates,163,1.0264517,1.1025423
DEU,ROW,germany,zz_row,163,0.94348164,0.96804618
GRC,AUT,greece,austria,163,1.1710321,0.92821584
GRC,CAN,greece,canada,163,1.3778516,1.1097511
GRC,CZE,greece,czechrepublic,163,0.77889672,1.05256
GRC,DNK,greece,denmark,163,0.944873,0.98464364
GRC,FIN,greece,finland,163,1.4125098,0.97167293
GRC,DEU,greece,germany,163,1.0584822,1.0268531
GRC,GRC,greece,greece,163,1,1
GRC,IND,greece,india,163,1.2984658,1.6642955
GRC,ITA,greece,italy,163,0.91772071,0.95527785
GRC,JPN,greece,japan,163,0.99174674,1.0354209
GRC,MEX,greece,mexico,163,2.5957837,0.75840322
GRC,POL,greece,poland,163,0.90462533,1.008097
GRC,ROU,greece,romania,163,0.87993434,0.95710633
GRC,KOR,greece,southkorea,163,0.73354345,0.81111157
GRC,ESP,greece,spain,163,1.1078003,0.98344941
GRC,SWE,greece,sweden,163,1.3956284,0.987369
GRC,GBR,greece,unitedkingdom,163,0.99985077,0.99616266
GRC,USA,greece,unitedstates,163,1.0981933,1.0225918
GRC,ROW,greece,zz_row,163,0.95071827,1.0414747
IND,AUT,india,austria,163,0.78238214,0.86405258
IND,CAN,india,canada,163,1.0000883,1.0108732
IND,CZE,india,czechrepublic,163,1.1024335,1.0268045
IND,DNK,india,denmark,163,0.91085497,0.92640452
IND,FIN,india,finland,163,0.97838514,1.024195
IND,DEU,india,germany,163,0.94240799,0.98058572
IND,GRC,india,greece,163,0.97178891,0.94393058
IND,IND,india,india,163,1,1
IND,ITA,india,italy,163,0.9586303,0.96050613
IND,JPN,india,japan,163,0.93855484,1.0057693
IND,MEX,india,mexico,163,0.76150566,0.95439279
IND,POL,india,poland,163,0.94450202,0.96385877
IND,ROU,india,romania,163,1.0129686,0.98538147
IND,KOR,india,southkorea,163,1.0043965,0.9709541
IND,ESP,india,spain,163,1.0312235,0.99805658
IND,SWE,india,sweden,163,1.0497127,0.91187929
IND,GBR,india,unitedkingdom,163,0.965617,0.98348277
IND,USA,india,unitedstates,163,1.0819092,1.0908017
IND,ROW,india,zz_row,163,0.92914695,0.98348778
ITA,AUT,italy,austria,163,0.98217436,0.99455699
ITA,CAN,italy,canada,163,0.99496399,1.0597973
ITA,CZE,italy,czechrepublic,163,0.99720166,1.006289
ITA,DNK,italy,denmark,163,0.973112,0.99953063
ITA,FIN,italy,finland,163,0.94818221,0.98832982
ITA,DEU,italy,germany,163,0.98099942,0.99191962
ITA,GRC,italy,greece,163,1.0242259,0.97942046
ITA,IND,italy,india,163,1.0660262,1.1018774
ITA,ITA,italy,italy,163,1,1
ITA,JPN,italy,japan,163,0.99195796,1.0362902
ITA,MEX,italy,mexico,163,0.91605524,0.94643598
ITA,POL,italy,poland,163,1.0360473,0.98531881
ITA,ROU,italy,romania,163,0.98085039,1.0253545
ITA,KOR,italy,southkorea,163,1.0450564,0.94996298
ITA,ESP,italy,spain,163,1.0173214,0.98834486
ITA,SWE,italy,sweden,163,0.98620598,0.96504939
ITA,GBR,italy,unitedkingdom,163,1.0123409,1.0141286
ITA,USA,italy,unitedstates,163,1.0184306,1.2143184
ITA,ROW,italy,zz_row,163,1.0038176,1.0075692
JPN,AUT,japan,austria,163,0.97147667,0.90596351
JPN,CAN,japan,canada,163,1.0133281,1.0319623
JPN,CZE,japan,czechrepublic,163,0.9809217,0.98088946
JPN,DNK,japan,denmark,163,1.0326223,0.95897674
JPN,FIN,japan,finland,163,1.0225315,0.99565184
JPN,DEU,japan,germany,163,0.99080975,1.0003351
JPN,GRC,japan,greece,163,1.2164052,0.97147797
JPN,IND,japan,india,163,0.99240434,0.97039166
JPN,ITA,japan,italy,163,1.0158745,1.0264355
JPN,JPN,japan,japan,163,1,1
JPN,MEX,japan,mexico,163,1.0066903,0.98683628
JPN,POL,japan,poland,163,0.96573415,0.98793254
JPN,ROU,japan,romania,163,1.0372458,0.83766927
JPN,KOR,japan,southkorea,163,0.98750423,0.92366211
JPN,ESP,japan,spain,163,1.0229504,1.0028532
