iso,country,date,L_hat_c,phistar_hat_c,psiS_hat_c,psiR_hat_c,DR2_c,chiC_hat_c,chiD_hat_c,AC_hat_c,AD_hat_c,AS_hat_c,kC_hat_c,kD_hat_c
ROW,zz_row,194,1.0066339,1.0005737,1.0094568,0.99708249,-0.0290571,1.0086045,1.001762,1.0012828,0.99773577,1.0002402,1.0024888,1.0177366
ROW,zz_row,195,0.99731511,0.94921698,0.81929463,1.0564409,-0.0204386,0.92230297,0.8743492,0.95673284,0.96258601,0.97232191,1.0027221,1.0174155
ROW,zz_row,196,1.0022026,0.97907165,0.92858516,1.0172984,-0.01745237,0.99298938,0.89666847,0.97126278,0.98951175,0.97809958,1.0013439,1.0083434
ROW,zz_row,197,0.996337,1.0570044,1.0290044,0.99358709,-0.01432754,1.0178941,1.0000153,0.99842858,1.0247693,1.0212222,1.0013557,1.0016947
ROW,zz_row,198,0.9997549,1.0260832,1.0435518,0.9900274,-0.0166842,1.020469,1.0382996,1.0132807,1.0104427,1.0153494,1.0015587,1.0019116
ROW,zz_row,199,0.99828389,1.03369,0.97928173,1.0050006,-0.0159058,0.99329933,1.0323011,1.0195121,1.0149496,1.0243978,1.0018771,1.0038898
ROW,zz_row,200,1.0019646,0.97937036,1.068291,0.98393895,-0.02299134,1.0060659,1.0053299,0.99434165,1.0152893,1.0085871,1.0017854,1.0061267
ROW,zz_row,201,0.9995098,1.0173827,1.0278794,0.99288107,-0.02140516,0.97796683,1.019307,1.0571643,1.0247646,1.0386847,1.0018195,1.0068738
ROW,zz_row,202,1.0002452,1.0161528,0.99744078,1.0006765,-0.01959069,0.96151946,0.99992997,1.0160594,1.0053693,1.0081963,1.0019692,1.0091871
ROW,zz_row,203,1.0058838,1.0219151,1.0271647,0.99284228,-0.01980818,1.0135623,1.0381162,1.0057238,1.0063207,1.0028426,1.0013259,1.0095818
ROW,zz_row,204,1.0060931,0.97942458,1.0721947,0.98031954,-0.02741544,1.012257,1.0477242,1.0006022,1.0012369,0.99117475,1.0015287,1.0117657
ROW,zz_row,205,0.9995155,1.0265131,1.0188618,0.99437634,-0.0265424,1.010527,1.0050142,1.015032,1.0169102,1.0044636,1.0016169,1.0146528
ROW,zz_row,206,1.002666,0.99995044,0.97230601,1.0084603,-0.02516152,0.98536824,1.0071709,1.0127863,0.99474339,1.0039299,1.0018906,1.0144139
ROW,zz_row,207,1.0036258,0.97121336,0.9847566,1.0044898,-0.02642648,0.96908317,0.98004186,1.0025377,1.004423,1.0036256,1.0018527,1.0155333
ROW,zz_row,208,1.0019268,0.99989561,1.042911,0.98760927,-0.03101781,1.0342022,1.0131243,0.98183871,1.01558,1.0126657,1.0014583,1.0145579
ROW,zz_row,209,1.0036058,1.0098792,1.034295,0.98954267,-0.02877091,0.9765128,1.0013757,1.0050184,0.99224935,0.99467452,1.001894,1.0155005
ROW,zz_row,210,1.0028743,1.0124013,0.96247661,1.0119592,-0.02328639,0.98332661,0.95574016,0.99419155,0.99461182,0.99589827,1.0016155,1.0161808
ROW,zz_row,211,1.0002388,1.0119506,1.0069871,0.99788202,-0.0237688,1.0135414,1.0005107,0.99778082,1.0060109,0.99658659,1.0013977,1.0126663
