iso_i,iso_n,country_i,country_n,date,pimatrixC1_col,pimatrixD1_col,pimatrixS1_col
AUT,FRA,austria,france,185,0,0.00623112,0.00341582
AUT,DEU,austria,germany,185,0,0.02610179,0.01577174
AUT,GRC,austria,greece,185,0,0.00731294,0.00517495
AUT,IND,austria,india,185,0,0.00109088,0.00039691
AUT,ITA,austria,italy,185,0,0.01014631,0.00619673
AUT,JPN,austria,japan,185,0,0.00073402,0.00039271
AUT,MEX,austria,mexico,185,0,0.00095289,0.0006208
AUT,POL,austria,poland,185,0,0.01604748,0.00830222
AUT,ROU,austria,romania,185,0,0.02861506,0.01998509
AUT,KOR,austria,southkorea,185,0,0.00097808,0.00056628
AUT,ESP,austria,spain,185,0,0.00458856,0.00241613
AUT,SWE,austria,sweden,185,0,0.00705012,0.00474101
AUT,GBR,austria,unitedkingdom,185,0,0.00807015,0.00309423
AUT,USA,austria,unitedstates,185,0,0.00163759,0.00086562
AUT,ROW,austria,zz_row,185,0,0.0065362,0.00530506
CAN,AUT,canada,austria,185,0,0.00434919,0.00075743
CAN,CAN,canada,canada,185,1,0.43491146,0.66096063
CAN,CHN,canada,china,185,0,0.00122133,0.00192862
CAN,CZE,canada,czechrepublic,185,0,0.00184512,0.00092471
CAN,DNK,canada,denmark,185,0,0.00379747,0.00252455
CAN,FIN,canada,finland,185,0,0.00200087,0.00057506
CAN,FRA,canada,france,185,0,0.00213839,0.00178544
CAN,DEU,canada,germany,185,0,0.00129413,0.00197524
CAN,GRC,canada,greece,185,0,0.00061822,0.001233
CAN,IND,canada,india,185,0,0.00188037,0.00150089
CAN,ITA,canada,italy,185,0,0.00082826,0.00094206
CAN,JPN,canada,japan,185,0,0.00185344,0.00253599
CAN,MEX,canada,mexico,185,0,0.01514617,0.00644914
CAN,POL,canada,poland,185,0,0.00099252,0.00034652
CAN,ROU,canada,romania,185,0,0.00220822,0.00370537
CAN,KOR,canada,southkorea,185,0,0.00149398,0.00318239
CAN,ESP,canada,spain,185,0,0.00079365,0.00069188
CAN,SWE,canada,sweden,185,0,0.00219541,0.00092701
CAN,GBR,canada,unitedkingdom,185,0,0.01347057,0.0033315
CAN,USA,canada,unitedstates,185,0,0.04818652,0.02351113
CAN,ROW,canada,zz_row,185,0,0.00442964,0.00274718
CHN,AUT,china,austria,185,0,0.02201231,0.01293496
CHN,CAN,china,canada,185,0,0.05749731,0.03354314
CHN,CHN,china,china,185,1,0.81519304,0.89724104
CHN,CZE,china,czechrepublic,185,0,0.0273409,0.01072831
CHN,DNK,china,denmark,185,0,0.05030456,0.04063082
CHN,FIN,china,finland,185,0,0.03878296,0.01061034
CHN,FRA,china,france,185,0,0.02501465,0.0155788
CHN,DEU,china,germany,185,0,0.03809459,0.02246721
CHN,GRC,china,greece,185,0,0.02672605,0.01532888
CHN,IND,china,india,185,0,0.03066372,0.01837545
CHN,ITA,china,italy,185,0,0.01919066,0.01540792
CHN,JPN,china,japan,185,0,0.04001641,0.04589966
CHN,MEX,china,mexico,185,0,0.07035955,0.01022491
CHN,POL,china,poland,185,0,0.02472223,0.01056923
CHN,ROU,china,romania,185,0,0.03305843,0.01689499
CHN,KOR,china,southkorea,185,0,0.04831329,0.03548558
CHN,ESP,china,spain,185,0,0.02124681,0.01772533
CHN,SWE,china,sweden,185,0,0.02469985,0.02330777
CHN,GBR,china,unitedkingdom,185,0,0.0526691,0.0285121
CHN,USA,china,unitedstates,185,0,0.06553726,0.02933263
CHN,ROW,china,zz_row,185,0,0.03249782,0.02861703
CZE,AUT,czechrepublic,austria,185,0,0.02676545,0.01113575
CZE,CAN,czechrepublic,canada,185,0,0.00060289,0.0003325
CZE,CHN,czechrepublic,china,185,0,0.00019372,0.00003544
CZE,CZE,czechrepublic,czechrepublic,185,1,0.38667422,0.53467371
CZE,DNK,czechrepublic,denmark,185,0,0.00982877,0.00345462
CZE,FIN,czechrepublic,finland,185,0,0.00324749,0.00119246
CZE,FRA,czechrepublic,france,185,0,0.00774754,0.00131825
CZE,DEU,czechrepublic,germany,185,0,0.01972945,0.00776275
CZE,GRC,czechrepublic,greece,185,0,0.00432565,0.0008045
CZE,IND,czechrepublic,india,185,0,0.00113381,0.00014713
CZE,ITA,czechrepublic,italy,185,0,0.00379789,0.00158743
CZE,JPN,czechrepublic,japan,185,0,0.00017835,0.00011015
CZE,MEX,czechrepublic,mexico,185,0,0.00073151,0.00015579
CZE,POL,czechrepublic,poland,185,0,0.02298175,0.01353829
CZE,ROU,czechrepublic,romania,185,0,0.02361193,0.00878429
CZE,KOR,czechrepublic,southkorea,185,0,0.00035073,0.00005229
CZE,ESP,czechrepublic,spain,185,0,0.00361013,0.00078833
CZE,SWE,czechrepublic,sweden,185,0,0.00864513,0.00208394
CZE,GBR,czechrepublic,unitedkingdom,185,0,0.00675378,0.00114608
CZE,USA,czechrepublic,unitedstates,185,0,0.00058732,0.00015271
CZE,ROW,czechrepublic,zz_row,185,0,0.00542105,0.00293558
DNK,AUT,denmark,austria,185,0,0.00366639,0.00538457
DNK,CAN,denmark,canada,185,0,0.00085439,0.00124127
DNK,CHN,denmark,china,185,0,0.00036955,0.0002987
DNK,CZE,denmark,czechrepublic,185,0,0.0052191,0.00517952
DNK,DNK,denmark,denmark,185,1,0.17425628,0.29579632
DNK,FIN,denmark,finland,185,0,0.01599421,0.02136439
DNK,FRA,denmark,france,185,0,0.00363439,0.00448557
DNK,DEU,denmark,germany,185,0,0.00594568,0.0085287
DNK,GRC,denmark,greece,185,0,0.00402622,0.00744003
DNK,IND,denmark,india,185,0,0.00094908,0.00049963
DNK,ITA,denmark,italy,185,0,0.00155327,0.00330231
DNK,JPN,denmark,japan,185,0,0.00026106,0.00157437
DNK,MEX,denmark,mexico,185,0,0.00050008,0.00040777
DNK,POL,denmark,poland,185,0,0.00649624,0.00924016
DNK,ROU,denmark,romania,185,0,0.00285757,0.00220897
DNK,KOR,denmark,southkorea,185,0,0.00081155,0.00067665
DNK,ESP,denmark,spain,185,0,0.00259413,0.00377131
DNK,SWE,denmark,sweden,185,0,0.02874871,0.05792174
DNK,GBR,denmark,unitedkingdom,185,0,0.0159267,0.00850065
DNK,USA,denmark,unitedstates,185,0,0.00090161,0.00099834
DNK,ROW,denmark,zz_row,185,0,0.0021275,0.00425157
FIN,AUT,finland,austria,185,0,0.0053982,0.00300385
FIN,CAN,finland,canada,185,0,0.00110699,0.0011324
FIN,CHN,finland,china,185,0,0.00107294,0.00032383
FIN,CZE,finland,czechrepublic,185,0,0.00266809,0.00251078
FIN,DNK,finland,denmark,185,0,0.01901179,0.01259783
FIN,FIN,finland,finland,185,1,0.53065276,0.68233222
FIN,FRA,finland,france,185,0,0.00297766,0.0022445
FIN,DEU,finland,germany,185,0,0.00484328,0.00606882
FIN,GRC,finland,greece,185,0,0.01064761,0.00354185
FIN,IND,finland,india,185,0,0.00181245,0.00058365
FIN,ITA,finland,italy,185,0,0.00265799,0.0011582
FIN,JPN,finland,japan,185,0,0.00048987,0.00034482
FIN,MEX,finland,mexico,185,0,0.00059333,0.00058351
FIN,POL,finland,poland,185,0,0.00557991,0.00581251
FIN,ROU,finland,romania,185,0,0.002807,0.00190809
FIN,KOR,finland,southkorea,185,0,0.00064426,0.00036185
FIN,ESP,finland,spain,185,0,0.00235603,0.00304107
FIN,SWE,finland,sweden,185,0,0.0302345,0.02227059
FIN,GBR,finland,unitedkingdom,185,0,0.00593946,0.00473958
FIN,USA,finland,unitedstates,185,0,0.00075025,0.00079903
FIN,ROW,finland,zz_row,185,0,0.00518002,0.00280972
FRA,AUT,france,austria,185,0,0.02748724,0.0232429
FRA,CAN,france,canada,185,0,0.00566158,0.00933803
FRA,CHN,france,china,185,0,0.00382751,0.00159878
FRA,CZE,france,czechrepublic,185,0,0.03169798,0.02334357
FRA,DNK,france,denmark,185,0,0.03104231,0.03939963
FRA,FIN,france,finland,185,0,0.01349673,0.02211449
FRA,FRA,france,france,185,1,0.44495822,0.63545055
FRA,DEU,france,germany,185,0,0.04734402,0.03736358
FRA,GRC,france,greece,185,0,0.02211237,0.05080285
FRA,IND,france,india,185,0,0.00500723,0.0020683
FRA,ITA,france,italy,185,0,0.03003867,0.02883577
FRA,JPN,france,japan,185,0,0.00182654,0.00550487
FRA,MEX,france,mexico,185,0,0.00485235,0.00373632
FRA,POL,france,poland,185,0,0.03369652,0.02737334
FRA,ROU,france,romania,185,0,0.04787363,0.03280478
FRA,KOR,france,southkorea,185,0,0.00264323,0.0039267
FRA,ESP,france,spain,185,0,0.07172914,0.04007883
FRA,SWE,france,sweden,185,0,0.02523747,0.03221371
FRA,GBR,france,unitedkingdom,185,0,0.04499206,0.03776418
FRA,USA,france,unitedstates,185,0,0.00565652,0.00605014
FRA,ROW,france,zz_row,185,0,0.02497344,0.02476443
DEU,AUT,germany,austria,185,0,0.36032156,0.30151875
DEU,CAN,germany,canada,185,0,0.01854195,0.00992374
DEU,CHN,germany,china,185,0,0.01416359,0.00348066
DEU,CZE,germany,czechrepublic,185,0,0.22082108,0.15914402
DEU,DNK,germany,denmark,185,0,0.19448171,0.13913005
DEU,FIN,germany,finland,185,0,0.09623348,0.0522762
DEU,FRA,germany,france,185,0,0.13297315,0.05944193
DEU,DEU,germany,germany,185,1,0.5338407,0.57497956
DEU,GRC,germany,greece,185,0,0.08457315,0.0580872
DEU,IND,germany,india,185,0,0.01949506,0.00575219
DEU,ITA,germany,italy,185,0,0.07062357,0.04071528
DEU,JPN,germany,japan,185,0,0.00784017,0.00510809
DEU,MEX,germany,mexico,185,0,0.02545822,0.00680575
DEU,POL,germany,poland,185,0,0.18228207,0.10199824
DEU,ROU,germany,romania,185,0,0.12470978,0.05834749
DEU,KOR,germany,southkorea,185,0,0.01441396,0.00709199
DEU,ESP,germany,spain,185,0,0.07844877,0.03808854
DEU,SWE,germany,sweden,185,0,0.1178759,0.0716826
DEU,GBR,germany,unitedkingdom,185,0,0.11976386,0.04154884
DEU,USA,germany,unitedstates,185,0,0.02090902,0.00708414
DEU,ROW,germany,zz_row,185,0,0.05782475,0.0427249
GRC,AUT,greece,austria,185,0,0.00028825,0.00150928
GRC,CAN,greece,canada,185,0,0.00011315,0.00028427
GRC,CHN,greece,china,185,0,0.00001352,0.00004168
GRC,CZE,greece,czechrepublic,185,0,0.00035056,0.00091069
GRC,DNK,greece,denmark,185,0,0.00038185,0.00359229
GRC,FIN,greece,finland,185,0,0.00077751,0.00048432
GRC,FRA,greece,france,185,0,0.00064296,0.00091615
GRC,DEU,greece,germany,185,0,0.00063872,0.00215165
GRC,GRC,greece,greece,185,1,0.48695173,0.60941754
GRC,IND,greece,india,185,0,0.00012447,0.00009932
GRC,ITA,greece,italy,185,0,0.00096082,0.002115
GRC,JPN,greece,japan,185,0,0.00001143,0.00004351
GRC,MEX,greece,mexico,185,0,0.00005988,0.00004836
GRC,POL,greece,poland,185,0,0.00082806,0.00089782
GRC,ROU,greece,romania,185,0,0.00659587,0.0065707
GRC,KOR,greece,southkorea,185,0,0.00008545,0.00009858
GRC,ESP,greece,spain,185,0,0.0008799,0.0008848
GRC,SWE,greece,sweden,185,0,0.00034548,0.00155351
GRC,GBR,greece,unitedkingdom,185,0,0.00085759,0.0016998
GRC,USA,greece,unitedstates,185,0,0.00010058,0.00011651
GRC,ROW,greece,zz_row,185,0,0.00071611,0.00160392
IND,AUT,india,austria,185,0,0.00075796,0.00226092
IND,CAN,india,canada,185,0,0.00135639,0.00382255
IND,CHN,india,china,185,0,0.00086248,0.00217135
IND,CZE,india,czechrepublic,185,0,0.00085947,0.00154152
IND,DNK,india,denmark,185,0,0.0016936,0.0087004
IND,FIN,india,finland,185,0,0.00068781,0.00168674
IND,FRA,india,france,185,0,0.00119629,0.00363357
IND,DEU,india,germany,185,0,0.00160208,0.00494755
IND,GRC,india,greece,185,0,0.00219497,0.00340911
IND,IND,india,india,185,1,0.77041168,0.88359702
IND,ITA,india,italy,185,0,0.00170412,0.00346595
IND,JPN,india,japan,185,0,0.00051847,0.00123228
IND,MEX,india,mexico,185,0,0.00192934,0.00170639
IND,POL,india,poland,185,0,0.00089144,0.00183627
IND,ROU,india,romania,185,0,0.00160777,0.00312798
IND,KOR,india,southkorea,185,0,0.00096546,0.00252667
IND,ESP,india,spain,185,0,0.00123483,0.00411102
IND,SWE,india,sweden,185,0,0.00105793,0.00375031
IND,GBR,india,unitedkingdom,185,0,0.00472493,0.00709841
IND,USA,india,unitedstates,185,0,0.00318695,0.0036859
IND,ROW,india,zz_row,185,0,0.00426758,0.00628477
ITA,AUT,italy,austria,185,0,0.04957839,0.05364445
ITA,CAN,italy,canada,185,0,0.00624773,0.00733434
ITA,CHN,italy,china,185,0,0.00277757,0.00158154
ITA,CZE,italy,czechrepublic,185,0,0.02741393,0.0259278
ITA,DNK,italy,denmark,185,0,0.0304499,0.03015728
ITA,FIN,italy,finland,185,0,0.01703804,0.00932828
ITA,FRA,italy,france,185,0,0.05252758,0.03325566
ITA,DEU,italy,germany,185,0,0.02814559,0.03045257
ITA,GRC,italy,greece,185,0,0.06337655,0.05897708
ITA,IND,italy,india,185,0,0.00548504,0.00215347
ITA,ITA,italy,italy,185,1,0.69951378,0.75055737
ITA,JPN,italy,japan,185,0,0.00150327,0.0047286
ITA,MEX,italy,mexico,185,0,0.00793824,0.00411545
ITA,POL,italy,poland,185,0,0.04437456,0.02018955
ITA,ROU,italy,romania,185,0,0.08595724,0.10078411
ITA,KOR,italy,southkorea,185,0,0.00245564,0.00418598
ITA,ESP,italy,spain,185,0,0.03502847,0.02636407
ITA,SWE,italy,sweden,185,0,0.02003979,0.0181478
ITA,GBR,italy,unitedkingdom,185,0,0.03079779,0.02028231
ITA,USA,italy,unitedstates,185,0,0.00557944,0.00516768
ITA,ROW,italy,zz_row,185,0,0.02205929,0.01941898
JPN,AUT,japan,austria,185,0,0.01179716,0.0027108
JPN,CAN,japan,canada,185,0,0.03645455,0.00389059
JPN,CHN,japan,china,185,0,0.03935896,0.01548095
JPN,CZE,japan,czechrepublic,185,0,0.01966388,0.00272875
JPN,DNK,japan,denmark,185,0,0.01080802,0.00236251
JPN,FIN,japan,finland,185,0,0.01614205,0.0017174
JPN,FRA,japan,france,185,0,0.01268498,0.0031045
JPN,DEU,japan,germany,185,0,0.01761048,0.00452855
JPN,GRC,japan,greece,185,0,0.02801402,0.00117256
JPN,IND,japan,india,185,0,0.01236217,0.00362146
JPN,ITA,japan,italy,185,0,0.00804773,0.00225366
JPN,JPN,japan,japan,185,1,0.86146957,0.86222499
JPN,MEX,japan,mexico,185,0,0.04509299,0.00419165
JPN,POL,japan,poland,185,0,0.0083884,0.0010196
JPN,ROU,japan,romania,185,0,0.01447819,0.00204038
JPN,KOR,japan,southkorea,185,0,0.06012987,0.03814822
JPN,ESP,japan,spain,185,0,0.01291462,0.00175028
JPN,SWE,japan,sweden,185,0,0.01805297,0.00561181
JPN,GBR,japan,unitedkingdom,185,0,0.03133367,0.00381871
JPN,USA,japan,unitedstates,185,0,0.04200708,0.00564177
JPN,ROW,japan,zz_row,185,0,0.0370679,0.01103203
MEX,AUT,mexico,austria,185,0,0.00123042,0.00008136
MEX,CAN,mexico,canada,185,0,0.02953245,0.00590636
MEX,CHN,mexico,china,185,0,0.00083648,0.00027693
MEX,CZE,mexico,czechrepublic,185,0,0.00087579,0.00023353
MEX,DNK,mexico,denmark,185,0,0.0010376,0.00030062
MEX,FIN,mexico,finland,185,0,0.00169957,0.00016032
MEX,FRA,mexico,france,185,0,0.0010595,0.00023933
MEX,DEU,mexico,germany,185,0,0.00274473,0.00042619
MEX,GRC,mexico,greece,185,0,0.00029515,0.00032621
MEX,IND,mexico,india,185,0,0.00033283,0.00016135
MEX,ITA,mexico,italy,185,0,0.00025751,0.00017402
MEX,JPN,mexico,japan,185,0,0.00092223,0.00050361
MEX,MEX,mexico,mexico,185,1,0.44389892,0.76110637
MEX,POL,mexico,poland,185,0,0.00074263,0.00007495
MEX,ROU,mexico,romania,185,0,0.0007349,0.00016882
MEX,KOR,mexico,southkorea,185,0,0.000714,0.00035463
MEX,ESP,mexico,spain,185,0,0.00063961,0.00069371
MEX,SWE,mexico,sweden,185,0,0.00048641,0.00015618
MEX,GBR,mexico,unitedkingdom,185,0,0.003788,0.00069903
MEX,USA,mexico,unitedstates,185,0,0.04069765,0.00961931
MEX,ROW,mexico,zz_row,185,0,0.00397193,0.00302462
POL,AUT,poland,austria,185,0,0.00722328,0.00701482
POL,CAN,poland,canada,185,0,0.00096567,0.00032565
POL,CHN,poland,china,185,0,0.00021136,0.00012045
POL,CZE,poland,czechrepublic,185,0,0.03303935,0.03529623
POL,DNK,poland,denmark,185,0,0.01885488,0.01524611
POL,FIN,poland,finland,185,0,0.00524878,0.002803
POL,FRA,poland,france,185,0,0.00969877,0.00307482
POL,DEU,poland,germany,185,0,0.01623977,0.01101647
POL,GRC,poland,greece,185,0,0.00363551,0.00170988
POL,IND,poland,india,185,0,0.00026983,0.0001357
POL,ITA,poland,italy,185,0,0.00749844,0.00271299
POL,JPN,poland,japan,185,0,0.00008736,0.00008028
POL,MEX,poland,mexico,185,0,0.00045736,0.00015048
POL,POL,poland,poland,185,1,0.44919144,0.66543974
POL,ROU,poland,romania,185,0,0.01797916,0.01399736
POL,KOR,poland,southkorea,185,0,0.00024053,0.00014481
POL,ESP,poland,spain,185,0,0.00377731,0.0014878
POL,SWE,poland,sweden,185,0,0.01588558,0.00805608
POL,GBR,poland,unitedkingdom,185,0,0.01123001,0.00273396
POL,USA,poland,unitedstates,185,0,0.00046965,0.00020973
POL,ROW,poland,zz_row,185,0,0.00562435,0.00488125
ROU,AUT,romania,austria,185,0,0.00965312,0.00798962
ROU,CAN,romania,canada,185,0,0.00028983,0.00025977
ROU,CHN,romania,china,185,0,0.00006855,0.00002942
ROU,CZE,romania,czechrepublic,185,0,0.00336541,0.00123102
ROU,DNK,romania,denmark,185,0,0.00051694,0.00073201
ROU,FIN,romania,finland,185,0,0.00046605,0.00016119
ROU,FRA,romania,france,185,0,0.00232358,0.00196747
ROU,DEU,romania,germany,185,0,0.00289026,0.00289702
ROU,GRC,romania,greece,185,0,0.00548846,0.00177818
ROU,IND,romania,india,185,0,0.00059739,0.00005339
ROU,ITA,romania,italy,185,0,0.00281603,0.00573692
ROU,JPN,romania,japan,185,0,0.00005489,0.00008111
ROU,MEX,romania,mexico,185,0,0.00010035,0.0000571
ROU,POL,romania,poland,185,0,0.00283817,0.00140927
ROU,ROU,romania,romania,185,1,0.39254081,0.56146513
ROU,KOR,romania,southkorea,185,0,0.00004281,0.00004195
ROU,ESP,romania,spain,185,0,0.00093773,0.00073602
ROU,SWE,romania,sweden,185,0,0.0009104,0.00064721
ROU,GBR,romania,unitedkingdom,185,0,0.00126477,0.00210537
ROU,USA,romania,unitedstates,185,0,0.00020989,0.00016358
ROU,ROW,romania,zz_row,185,0,0.00143374,0.00077689
KOR,AUT,southkorea,austria,185,0,0.00561685,0.00075798
KOR,CAN,southkorea,canada,185,0,0.01338086,0.00237501
KOR,CHN,southkorea,china,185,0,0.02715066,0.01405902
KOR,CZE,southkorea,czechrepublic,185,0,0.00365832,0.0007471
KOR,DNK,southkorea,denmark,185,0,0.01848246,0.00162399
KOR,FIN,southkorea,finland,185,0,0.0044305,0.00095799
KOR,FRA,southkorea,france,185,0,0.00617111,0.00090633
KOR,DEU,southkorea,germany,185,0,0.01260989,0.00141728
KOR,GRC,southkorea,greece,185,0,0.05065497,0.00105209
KOR,IND,southkorea,india,185,0,0.01156968,0.00320247
KOR,ITA,southkorea,italy,185,0,0.00653413,0.00117756
KOR,JPN,southkorea,japan,185,0,0.01123125,0.00478042
KOR,MEX,southkorea,mexico,185,0,0.03007083,0.0039473
KOR,POL,southkorea,poland,185,0,0.01240888,0.00119658
KOR,ROU,southkorea,romania,185,0,0.01279863,0.00159105
KOR,KOR,southkorea,southkorea,185,1,0.76943828,0.82855053
KOR,ESP,southkorea,spain,185,0,0.00997998,0.00121555
KOR,SWE,southkorea,sweden,185,0,0.00879746,0.00196105
KOR,GBR,southkorea,unitedkingdom,185,0,0.01005344,0.00161546
KOR,USA,southkorea,unitedstates,185,0,0.01115182,0.0026478
KOR,ROW,southkorea,zz_row,185,0,0.0152653,0.00702727
ESP,AUT,spain,austria,185,0,0.00738516,0.00926658
ESP,CAN,spain,canada,185,0,0.00122971,0.00178813
ESP,CHN,spain,china,185,0,0.00063124,0.00072495
ESP,CZE,spain,czechrepublic,185,0,0.01132215,0.00928634
ESP,DNK,spain,denmark,185,0,0.01440727,0.0134366
ESP,FIN,spain,finland,185,0,0.00656654,0.00470081
ESP,FRA,spain,france,185,0,0.04627649,0.02436518
ESP,DEU,spain,germany,185,0,0.01319492,0.01093216
ESP,GRC,spain,greece,185,0,0.01813299,0.02048469
ESP,IND,spain,india,185,0,0.00113791,0.00097688
ESP,ITA,spain,italy,185,0,0.0146007,0.0138481
ESP,JPN,spain,japan,185,0,0.00038437,0.00119957
ESP,MEX,spain,mexico,185,0,0.00641592,0.00458823
ESP,POL,spain,poland,185,0,0.01051617,0.00728722
ESP,ROU,spain,romania,185,0,0.01696409,0.01101516
ESP,KOR,spain,southkorea,185,0,0.00050831,0.00142164
ESP,ESP,spain,spain,185,1,0.60349093,0.71429422
ESP,SWE,spain,sweden,185,0,0.00862558,0.00737725
ESP,GBR,spain,unitedkingdom,185,0,0.0320839,0.0112151
ESP,USA,spain,unitedstates,185,0,0.00128198,0.00148785
ESP,ROW,spain,zz_row,185,0,0.00818057,0.01027869
SWE,AUT,sweden,austria,185,0,0.01060199,0.00862497
SWE,CAN,sweden,canada,185,0,0.00340544,0.00214772
SWE,CHN,sweden,china,185,0,0.00122666,0.00043808
SWE,CZE,sweden,czechrepublic,185,0,0.00725315,0.00566897
SWE,DNK,sweden,denmark,185,0,0.12055773,0.08104548
SWE,FIN,sweden,finland,185,0,0.07467551,0.05565426
SWE,FRA,sweden,france,185,0,0.00732399,0.00538749
SWE,DEU,sweden,germany,185,0,0.00767215,0.01045593
SWE,GRC,sweden,greece,185,0,0.00877373,0.00556985
SWE,IND,sweden,india,185,0,0.00486245,0.00085174
SWE,ITA,sweden,italy,185,0,0.00438554,0.00289356
SWE,JPN,sweden,japan,185,0,0.0009173,0.00056991
SWE,MEX,sweden,mexico,185,0,0.00284189,0.00058712
SWE,POL,sweden,poland,185,0,0.01534151,0.00964328
SWE,ROU,sweden,romania,185,0,0.01072624,0.00329996
SWE,KOR,sweden,southkorea,185,0,0.00128891,0.00043049
SWE,ESP,sweden,spain,185,0,0.00592836,0.00340585
SWE,SWE,sweden,sweden,185,1,0.47717855,0.52238687
SWE,GBR,sweden,unitedkingdom,185,0,0.01683462,0.00639453
SWE,USA,sweden,unitedstates,185,0,0.00258397,0.00175543
SWE,ROW,sweden,zz_row,185,0,0.00725784,0.00399374
GBR,AUT,unitedkingdom,austria,185,0,0.01664261,0.014314
GBR,CAN,unitedkingdom,canada,185,0,0.00994539,0.00869048
GBR,CHN,unitedkingdom,china,185,0,0.00199686,0.00120736
GBR,CZE,unitedkingdom,czechrepublic,185,0,0.01910412,0.0142823
GBR,DNK,unitedkingdom,denmark,185,0,0.05835272,0.04127704
GBR,FIN,unitedkingdom,finland,185,0,0.02230509,0.01469319
GBR,FRA,unitedkingdom,france,185,0,0.04294791,0.02891326
GBR,DEU,unitedkingdom,germany,185,0,0.0242915,0.02440771
GBR,GRC,unitedkingdom,greece,185,0,0.02104025,0.01994822
GBR,IND,unitedkingdom,india,185,0,0.00970877,0.00246286
GBR,ITA,unitedkingdom,italy,185,0,0.01453703,0.00986802
GBR,JPN,unitedkingdom,japan,185,0,0.0025106,0.0029871
GBR,MEX,unitedkingdom,mexico,185,0,0.00403898,0.00260227
GBR,POL,unitedkingdom,poland,185,0,0.01633502,0.01434086
GBR,ROU,unitedkingdom,romania,185,0,0.01666867,0.01615579
GBR,KOR,unitedkingdom,southkorea,185,0,0.0025194,0.00339036
GBR,ESP,unitedkingdom,spain,185,0,0.02527341,0.01804311
GBR,SWE,unitedkingdom,sweden,185,0,0.03483425,0.03046127
GBR,GBR,unitedkingdom,unitedkingdom,185,1,0.26889519,0.61670092
GBR,USA,unitedkingdom,unitedstates,185,0,0.00857568,0.0066644
GBR,ROW,unitedkingdom,zz_row,185,0,0.04348352,0.01789285
USA,AUT,unitedstates,austria,185,0,0.02323039,0.01119027
USA,CAN,unitedstates,canada,185,0,0.32924536,0.18938515
USA,CHN,unitedstates,china,185,0,0.01687526,0.01223974
USA,CZE,unitedstates,czechrepublic,185,0,0.012342,0.00482747
USA,DNK,unitedstates,denmark,185,0,0.03094394,0.01058207
USA,FIN,unitedstates,finland,185,0,0.01335206,0.00356979
USA,FRA,unitedstates,france,185,0,0.03409982,0.01501902
USA,DEU,unitedstates,germany,185,0,0.0287183,0.01578988
